idnota,fk_idalumno_nota,fk_idmateriacurso_nota,nota1_nota,nota2_nota,nota3_nota,notadic_nota,notafeb_nota,notadef_nota,obs_nota,createdAt,updatedAt,ciclo_lectivo_nota
1215,255,41,NULL,NULL,NULL,NULL,NULL,NULL,elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam,2023-12-30,,2023
1216,256,41,NULL,NULL,NULL,NULL,NULL,NULL,est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac,2023-04-23,,2023
1217,257,41,NULL,NULL,NULL,NULL,NULL,NULL,lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis,2023-09-03,,2023
1218,258,41,NULL,NULL,NULL,NULL,NULL,NULL,justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus,2023-01-11,2024-12-20,2023
1219,259,41,NULL,NULL,NULL,NULL,NULL,NULL,nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare,2023-11-28,,2023
1220,260,41,NULL,NULL,NULL,NULL,NULL,NULL,nisl duis bibendum felis sed interdum venenatis turpis enim blandit,2023-03-14,,2023
1221,261,41,NULL,NULL,NULL,NULL,NULL,NULL,ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam,2023-09-22,,2023
1222,262,41,NULL,NULL,NULL,NULL,NULL,NULL,cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque,2023-09-16,,2023
1223,263,41,NULL,NULL,NULL,NULL,NULL,NULL,proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis,2023-11-03,,2023
1224,264,41,NULL,NULL,NULL,NULL,NULL,NULL,tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh,2023-05-20,,2023
1225,265,41,NULL,NULL,NULL,NULL,NULL,NULL,eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum,2023-01-29,,2023
1226,266,41,NULL,NULL,NULL,NULL,NULL,NULL,ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id,2023-10-14,,2023
1227,267,41,NULL,NULL,NULL,NULL,NULL,NULL,ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur,2023-04-01,,2023
1228,268,41,NULL,NULL,NULL,NULL,NULL,NULL,amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras,2023-09-02,,2023
1229,269,41,NULL,NULL,NULL,NULL,NULL,NULL,ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur,2023-08-07,,2023
1230,270,41,NULL,NULL,NULL,NULL,NULL,NULL,amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam,2023-01-08,,2023
1231,271,42,NULL,NULL,NULL,NULL,NULL,NULL,lobortis ligula sit amet eleifend pede libero quis orci nullam molestie,2023-03-08,,2023
1232,272,42,NULL,NULL,NULL,NULL,NULL,NULL,tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis,2023-07-11,,2023
1233,273,42,NULL,NULL,NULL,NULL,NULL,NULL,nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis,2023-04-09,,2023
1234,274,42,NULL,NULL,NULL,NULL,NULL,NULL,dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras,2023-10-19,,2023
1235,275,42,NULL,NULL,NULL,NULL,NULL,NULL,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,2023-10-23,,2023
1236,276,42,NULL,NULL,NULL,NULL,NULL,NULL,felis ut at dolor quis odio consequat varius integer ac,2023-03-07,,2023
1237,277,42,NULL,NULL,NULL,NULL,NULL,NULL,orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a,2023-06-27,,2023
1238,278,42,NULL,NULL,NULL,NULL,NULL,NULL,nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque,2023-11-14,,2023
1239,279,42,NULL,NULL,NULL,NULL,NULL,NULL,sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor,2023-11-17,,2023
1240,280,42,NULL,NULL,NULL,NULL,NULL,NULL,id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede,2023-07-17,,2023
1241,281,42,NULL,NULL,NULL,NULL,NULL,NULL,aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent,2023-06-22,,2023
1242,282,42,NULL,NULL,NULL,NULL,NULL,NULL,orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel,2023-04-03,,2023
1243,283,42,NULL,NULL,NULL,NULL,NULL,NULL,in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit,2023-12-11,,2023
1244,284,42,NULL,NULL,NULL,NULL,NULL,NULL,aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio,2023-10-15,2024-08-01,2023
1245,285,42,NULL,NULL,NULL,NULL,NULL,NULL,amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien,2023-11-21,,2023
1246,286,42,NULL,NULL,NULL,NULL,NULL,NULL,vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis,2023-09-17,,2023
1247,287,42,NULL,NULL,NULL,NULL,NULL,NULL,leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis,2023-01-28,,2023
1248,288,42,NULL,NULL,NULL,NULL,NULL,NULL,sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus,2023-09-05,,2023
1249,289,42,NULL,NULL,NULL,NULL,NULL,NULL,bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh,2023-10-03,,2023
1250,290,42,NULL,NULL,NULL,NULL,NULL,NULL,velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien,2023-11-09,,2023
1251,291,42,NULL,NULL,NULL,NULL,NULL,NULL,duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non,2023-12-18,,2023
1252,292,42,NULL,NULL,NULL,NULL,NULL,NULL,luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum,2023-07-26,,2023
1253,293,42,NULL,NULL,NULL,NULL,NULL,NULL,sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum,2023-04-21,,2023
1254,294,42,NULL,NULL,NULL,NULL,NULL,NULL,quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut,2023-04-22,,2023
1255,295,42,NULL,NULL,NULL,NULL,NULL,NULL,sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis,2023-03-10,,2023
1256,296,42,NULL,NULL,NULL,NULL,NULL,NULL,ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla,2023-06-24,,2023
1257,297,42,NULL,NULL,NULL,NULL,NULL,NULL,eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue,2023-01-23,,2023
1258,298,42,NULL,NULL,NULL,NULL,NULL,NULL,orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi,2023-01-15,,2023
1259,299,42,NULL,NULL,NULL,NULL,NULL,NULL,suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam,2023-06-11,,2023
1260,300,42,NULL,NULL,NULL,NULL,NULL,NULL,nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras,2023-07-13,,2023
1261,301,43,NULL,NULL,NULL,NULL,NULL,NULL,amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum,2023-12-07,,2023
1262,302,43,NULL,NULL,NULL,NULL,NULL,NULL,id turpis integer aliquet massa id lobortis convallis tortor risus dapibus,2023-06-03,,2023
1263,303,43,NULL,NULL,NULL,NULL,NULL,NULL,quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis,2023-07-17,,2023
1264,304,43,NULL,NULL,NULL,NULL,NULL,NULL,id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit,2023-03-17,,2023
1265,305,43,NULL,NULL,NULL,NULL,NULL,NULL,id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero,2023-03-22,,2023
1266,306,43,NULL,NULL,NULL,NULL,NULL,NULL,velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta,2023-04-28,,2023
1267,307,43,NULL,NULL,NULL,NULL,NULL,NULL,dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean,2023-02-15,,2023
1268,308,43,NULL,NULL,NULL,NULL,NULL,NULL,aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus,2023-04-12,,2023
1269,309,43,NULL,NULL,NULL,NULL,NULL,NULL,phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae,2023-05-24,,2023
1270,310,43,NULL,NULL,NULL,NULL,NULL,NULL,nec sem duis aliquam convallis nunc proin at turpis a,2023-05-14,,2023
1271,311,43,NULL,NULL,NULL,NULL,NULL,NULL,semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at,2023-03-30,,2023
1272,312,43,NULL,NULL,NULL,NULL,NULL,NULL,amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum,2023-04-03,,2023
1273,313,43,NULL,NULL,NULL,NULL,NULL,NULL,tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis,2023-09-09,,2023
1274,314,43,NULL,NULL,NULL,NULL,NULL,NULL,vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum,2023-03-13,,2023
1275,315,43,NULL,NULL,NULL,NULL,NULL,NULL,magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum,2023-11-26,,2023
1276,316,43,NULL,NULL,NULL,NULL,NULL,NULL,aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo,2023-10-08,,2023
1277,317,43,NULL,NULL,NULL,NULL,NULL,NULL,vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac,2023-09-25,,2023
1278,318,43,NULL,NULL,NULL,NULL,NULL,NULL,primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin,2023-02-07,,2023
1279,319,43,NULL,NULL,NULL,NULL,NULL,NULL,curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est,2023-02-10,,2023
1280,320,43,NULL,NULL,NULL,NULL,NULL,NULL,dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus,2023-01-11,,2023
1281,321,43,NULL,NULL,NULL,NULL,NULL,NULL,sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse,2023-02-22,,2023
1282,322,43,NULL,NULL,NULL,NULL,NULL,NULL,ut suscipit a feugiat et eros vestibulum ac est lacinia nisi,2023-12-28,,2023
1283,323,43,NULL,NULL,NULL,NULL,NULL,NULL,interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus,2023-02-14,,2023
1284,324,43,NULL,NULL,NULL,NULL,NULL,NULL,ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue,2023-10-25,,2023
1285,325,43,NULL,NULL,NULL,NULL,NULL,NULL,nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget,2023-10-23,,2023
1286,326,43,NULL,NULL,NULL,NULL,NULL,NULL,enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac,2023-10-01,,2023
1287,327,43,NULL,NULL,NULL,NULL,NULL,NULL,bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis,2023-09-11,,2023
1288,328,43,NULL,NULL,NULL,NULL,NULL,NULL,pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue,2023-04-19,,2023
1289,329,43,NULL,NULL,NULL,NULL,NULL,NULL,vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero,2023-08-31,,2023
1290,330,43,NULL,NULL,NULL,NULL,NULL,NULL,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum,2023-01-23,,2023
1291,331,44,NULL,NULL,NULL,NULL,NULL,NULL,est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum,2023-06-30,,2023
1292,332,44,NULL,NULL,NULL,NULL,NULL,NULL,tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida,2023-01-08,,2023
1293,333,44,NULL,NULL,NULL,NULL,NULL,NULL,eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue,2023-09-20,,2023
1294,334,44,NULL,NULL,NULL,NULL,NULL,NULL,tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est,2023-06-25,,2023
1295,335,44,NULL,NULL,NULL,NULL,NULL,NULL,eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum,2023-10-06,,2023
1296,336,44,NULL,NULL,NULL,NULL,NULL,NULL,vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus,2023-04-17,,2023
1297,337,44,NULL,NULL,NULL,NULL,NULL,NULL,risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed,2023-04-07,,2023
1298,338,44,NULL,NULL,NULL,NULL,NULL,NULL,augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent,2023-12-14,,2023
1299,339,44,NULL,NULL,NULL,NULL,NULL,NULL,semper sapien a libero nam dui proin leo odio porttitor id consequat in,2023-03-20,2024-05-24,2023
1300,340,44,NULL,NULL,NULL,NULL,NULL,NULL,nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et,2023-07-20,,2023
1301,341,44,NULL,NULL,NULL,NULL,NULL,NULL,sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante,2023-02-25,,2023
1302,342,44,NULL,NULL,NULL,NULL,NULL,NULL,faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus,2023-12-26,,2023
1303,343,44,NULL,NULL,NULL,NULL,NULL,NULL,turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget,2023-06-11,,2023
1304,344,44,NULL,NULL,NULL,NULL,NULL,NULL,est congue elementum in hac habitasse platea dictumst morbi vestibulum,2023-08-18,,2023
1305,345,44,NULL,NULL,NULL,NULL,NULL,NULL,nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros,2023-12-30,,2023
1306,346,44,NULL,NULL,NULL,NULL,NULL,NULL,diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis,2023-05-28,,2023
1307,347,44,NULL,NULL,NULL,NULL,NULL,NULL,porttitor lorem id ligula suspendisse ornare consequat lectus in est,2023-02-09,,2023
1308,348,44,NULL,NULL,NULL,NULL,NULL,NULL,quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas,2023-07-01,,2023
1309,349,44,NULL,NULL,NULL,NULL,NULL,NULL,ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus,2023-06-27,,2023
1310,350,44,NULL,NULL,NULL,NULL,NULL,NULL,lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus,2023-04-23,,2023
1311,351,44,NULL,NULL,NULL,NULL,NULL,NULL,massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit,2023-05-17,,2023
1312,352,44,NULL,NULL,NULL,NULL,NULL,NULL,praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent,2023-04-05,,2023
1313,353,44,NULL,NULL,NULL,NULL,NULL,NULL,non mi integer ac neque duis bibendum morbi non quam nec dui,2023-08-28,,2023
1314,354,44,NULL,NULL,NULL,NULL,NULL,NULL,consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius,2023-04-13,,2023
1315,355,44,NULL,NULL,NULL,NULL,NULL,NULL,vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis,2023-03-15,,2023
1316,356,44,NULL,NULL,NULL,NULL,NULL,NULL,commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi,2023-07-31,,2023
1317,357,44,NULL,NULL,NULL,NULL,NULL,NULL,vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur,2023-11-17,,2023
1318,358,44,NULL,NULL,NULL,NULL,NULL,NULL,maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum,2023-09-02,,2023
1319,359,44,NULL,NULL,NULL,NULL,NULL,NULL,semper rutrum nulla nunc purus phasellus in felis donec semper sapien,2023-03-15,,2023
1320,360,44,NULL,NULL,NULL,NULL,NULL,NULL,in porttitor pede justo eu massa donec dapibus duis at velit eu est congue,2023-07-04,,2023
1321,361,45,NULL,NULL,NULL,NULL,NULL,NULL,lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse,2023-02-27,,2023
1322,362,45,NULL,NULL,NULL,NULL,NULL,NULL,id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci,2023-01-10,,2023
1323,363,45,NULL,NULL,NULL,NULL,NULL,NULL,curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus,2023-03-27,,2023
1324,364,45,NULL,NULL,NULL,NULL,NULL,NULL,tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at,2023-04-24,,2023
1325,365,45,NULL,NULL,NULL,NULL,NULL,NULL,ut blandit non interdum in ante vestibulum ante ipsum primis in,2023-05-18,,2023
1326,366,45,NULL,NULL,NULL,NULL,NULL,NULL,eu massa donec dapibus duis at velit eu est congue,2023-07-06,,2023
1327,367,45,NULL,NULL,NULL,NULL,NULL,NULL,pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna,2023-12-28,,2023
1328,368,45,NULL,NULL,NULL,NULL,NULL,NULL,nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio,2023-02-17,,2023
1329,369,45,NULL,NULL,NULL,NULL,NULL,NULL,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,2023-05-22,,2023
1330,370,45,NULL,NULL,NULL,NULL,NULL,NULL,praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo,2023-03-08,,2023
1331,371,45,NULL,NULL,NULL,NULL,NULL,NULL,tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc,2023-07-27,,2023
1332,372,45,NULL,NULL,NULL,NULL,NULL,NULL,in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel,2023-06-10,,2023
1333,373,45,NULL,NULL,NULL,NULL,NULL,NULL,vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse,2023-04-30,,2023
1334,374,45,NULL,NULL,NULL,NULL,NULL,NULL,aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien,2023-04-08,,2023
1335,375,45,NULL,NULL,NULL,NULL,NULL,NULL,amet cursus id turpis integer aliquet massa id lobortis convallis tortor,2023-07-01,,2023
1336,376,45,NULL,NULL,NULL,NULL,NULL,NULL,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,2023-07-31,,2023
1337,377,45,NULL,NULL,NULL,NULL,NULL,NULL,nulla pede ullamcorper augue a suscipit nulla elit ac nulla,2023-12-25,,2023
1338,378,45,NULL,NULL,NULL,NULL,NULL,NULL,sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit,2023-11-06,,2023
1339,379,45,NULL,NULL,NULL,NULL,NULL,NULL,amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis,2023-11-23,,2023
1340,380,45,NULL,NULL,NULL,NULL,NULL,NULL,ligula suspendisse ornare consequat lectus in est risus auctor sed,2023-05-05,,2023
